Concept	LID	WNUM	LName	Sampa	Tokens	CV	Classes	Sonority	Type	Filename
Tisch	108461	41	Wasbüttel	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF77AW1_g
Tisch	99867	42	Ungstein	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG38AW1_g
Tisch	100345	43	Tann	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED21AW1_g
Tisch	522626	44	Valdorf	"dIsk	ˈd ɪ s k 	1	CVCC	PVFP	5145	s	WEF82AW1_g
Tisch	73053	45	Langenbruck	"tI:S	ˈt ɪː ʃ 	1	CVCC	PV:F	514	s	WED26AW1_g
Tisch	131034	46	Horheim	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WED39AW1_g
Tisch	142544	47	Borstendorf/Erzg	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG82AW1_g
Tisch	78096	48	Volkershausen	"ti:S	ˈt iː ʃ 	1	CVCC	PV:F	514	s	WED38AW1_g
Tisch	98885	49	Kruft	"d2S	ˈd ø ʃ 	1	CVC	PVF	514	s	WEG18AW1_g
Tisch	131625	50	Oberhomberg	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED40AW1_g
Tisch	74385	51	Pöttmes	"di:S	ˈd iː ʃ 	1	CVCC	PV:F	514	s	WED32AW1_g
Tisch	72112	52	Maibrunn/Straubing	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG28AW1_g
Tisch	133243	53	Burgrieden	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED41AW1_g
Tisch	87629	54	Zellingen	"tI:S	ˈt ɪː ʃ 	1	CVCC	PV:F	514	s	WED03AW1_g
Tisch	89340	55	Schnepfenbach	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED37AW1_g
Tisch	142179	56	Bockelwitz	"tI.Z@	ˈt ɪ . ʒ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH36AW1_g
Tisch	103217	57	Niederschelden	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEH34AW1_g
Tisch	138212	58	Rosswein	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH18AW1_g
Tisch	112823	59	Oiste	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG01AW1_g
Tisch	94091	60	Rosenthal	"teS	ˈt e ʃ 	1	CVC	PVF	514	s	WEF07AW1_g
Tisch	132113	61	Seelbach	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEC97AW1_g
Tisch	98572	62	Gottsbüren/Hofgeismar	"dIs	ˈd ɪ s 	1	CVC	PVF	514	s	WEF95AW1_g
Tisch	78677	63	Oberau	"tIs	ˈt ɪ s 	1	CVC	PVF	514	s	WED43AW1_g
Tisch	534378	64	Reelkirchen	"dIs.k@	ˈd ɪ s . k ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEC80AW1_g
Tisch	138617	65	Jonsdorf	"tI.S@	ˈt ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH17AW1_g
Tisch	137182	66	Altenberg/Erzg	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH06AW1_g
Tisch	110375	67	Barßel	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEJ67AW1_g
Tisch	114794	68	Jever	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEJ65AW1_g
Tisch	102330	69	Albersloh	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG08AW1_g
Tisch	92088	70	Kemmern	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED53AW1_g
Tisch	101114	71	Vielbrunn	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WED04AW1_g
Tisch	121128	72	NeuSchadow/Lübben	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG94AW1_g
Tisch	142407	73	Schmannewitz	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH39AW1_g
Tisch	124534	74	Hagen	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG52AW1_g
Tisch	99705	75	Allna	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WED08AW1_g
Tisch	112854	76	Ohrdorf	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF76AW1_g
Tisch	135360	77	Aachen	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEJ47AW1_g
Tisch	77404	78	Nürnberg	"tiS	ˈt i ʃ 	1	CVC	PVF	514	s	WEF14AW1_g
Tisch	96254	79	Lohrhaupten	"ti:S	ˈt iː ʃ 	1	CVCC	PV:F	514	s	WEE92AW1_g
Tisch	136417	80	Iversheim	"de:S	ˈd eː ʃ 	1	CVCC	PV:F	514	s	WEC88AW1_g
Tisch	124917	81	Jürgenshagen	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG56AW1_g
Tisch	139171	82	Exdorf	"tiS	ˈt i ʃ 	1	CVC	PVF	514	s	WEH54AW1_g
Tisch	142692	83	Engelsbach	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEH57AW1_g
Tisch	133354	84	Iggingen	"tI:S	ˈt ɪː ʃ 	1	CVCC	PV:F	514	s	WED01AW1_g
Tisch	117816	85	Gerbstedt	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH64AW1_g
Tisch	111294	86	Jeetzel	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF74AW1_g
Tisch	126108	87	Götz/Brandenburg	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG99AW1_g
Tisch	81382	88	Ottowind	"ti:S	ˈt iː ʃ 	1	CVCC	PV:F	514	s	WED56AW1_g
Tisch	107810	89	Jesteburg	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF72AW1_g
Tisch	96934	90	Einöllen	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEG36AW1_g
Tisch	127805	91	Kleinbottwar	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG39AW1_g
Tisch	119655	92	Altwarp	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG65AW1_g
Tisch	110821	93	Hohwacht	"dIC	ˈd ɪ ç 	1	CVC	PVF	514	s	WE847AW1_g
Tisch	98830	94	Niederasphe	"dIS.j@	ˈd ɪ ʃ . j ə 	2	CVC.CV	PVF.GV	514.21	s.w	WEF50AW1_g
Tisch	77989	95	Wildpoldsried	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG35AW1_g
Tisch	101858	96	Hesselteich	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG07AW1_g
Tisch	96433	97	Siebenbach	"dYS	ˈd ʏ ʃ 	1	CVC	PVF	514	s	WEC89AW1_g
Tisch	103582	98	Brockhausen	"dIsk	ˈd ɪ s k 	1	CVCC	PVFP	5145	s	WEC78AW1_g
Tisch	71182	99	Schachach	"diS	ˈd i ʃ 	1	CVC	PVF	514	s	WED27AW1_g
Tisch	118165	100	Falkenthal	"dYS	ˈd ʏ ʃ 	1	CVC	PVF	514	s	WEG73AW1_g
Tisch	121905	101	GroßMohrdorf	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG54AW1_g
Tisch	100553	102	Eisenbach	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEE59AW1_g
Tisch	139458	103	Schellroda	"de:.S@	ˈd eː . ʃ ə 	2	CVC.CV	PV:.FV	51.41	s.w	WEH55AW1_g
Tisch	110034	104	Theuma	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEJ69AW1_g
Tisch	122830	105	Hundisburg	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG78AW1_g
Tisch	99852	106	Hartenfels	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG13AW1_g
Tisch	103623	107	Herrentrup	"dIs.g@	ˈd ɪ s . ɡ ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEC79AW1_g
Tisch	121678	108	Ruhlsdorf/Luckenwalde	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEG91AW1_g
Tisch	95188	109	Büdesheim	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WED07AW1_g
Tisch	126983	110	Schönbeck	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG67AW1_g
Tisch	125086	111	GroßJamno/Forst	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEG97AW1_g
Tisch	71399	112	Pielenhofen	"tI:S	ˈt ɪː ʃ 	1	CVCC	PV:F	514	s	WED49AW1_g
Tisch	126543	113	Schraden	"tI.Z@	ˈt ɪ . ʒ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH20AW1_g
Tisch	97496	114	Bremscheid	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG15AW1_g
Tisch	94235	115	Lohra	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEJ03AW1_g
Tisch	131478	116	Bempflingen	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED00AW1_g
Tisch	90559	117	Treffelstein	"tI:S	ˈt ɪː ʃ 	1	CVCC	PV:F	514	s	WED51AW1_g
Tisch	105687	118	Osterhagen	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEC69AW1_g
Tisch	120286	119	KleinRossau	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG70AW1_g
Tisch	118512	120	Bennin	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEJ39AW1_g
Tisch	136211	121	Köln	"dIs\	ˈd ɪ ɕ 	1	CVC	PVF	514	s	WEJ44AW1_g
Tisch	100120	122	Orferode	"te:.S@	ˈt eː . ʃ ə 	2	CVC.CV	PV:.FV	51.41	s.w	WEE29AW1_g
Tisch	101005	123	Frohnhausen/Battenberg	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF47AW1_g
Tisch	76974	124	Schauenstein	"tYS	ˈt ʏ ʃ 	1	CVC	PVF	514	s	WED55AW1_g
Tisch	125647	125	Osterfeld	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEH03AW1_g
Tisch	116270	126	Clausthal-Zellerfeld	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEC48AW1_g
Tisch	88232	127	Altentrüdingen	"ti:S	ˈt iː ʃ 	1	CVCC	PV:F	514	s	WED34AW1_g
Tisch	109582	128	Diekhusen-Fahrstedt	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF58AW1_g
Tisch	100418	129	Wittelsberg	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF57AW1_g
Tisch	137478	130	Rammenau	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH23AW1_g
Tisch	124734	131	Reetz/Belzig	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEH01AW1_g
Tisch	94232	132	Dexbach	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF49AW1_g
Tisch	100345	133	Tann	"tYS	ˈt ʏ ʃ 	1	CVC	PVF	514	s	WED24AW1_g
Tisch	106912	134	Brelingen	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF80AW1_g
Tisch	122070	135	Verchen	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG62AW1_g
Tisch	104872	136	Astfeld	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEC62AW1_g
Tisch	132665	137	Pfaffenrot	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEC95AW1_g
Tisch	106665	138	Wasbek	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEJ62AW1_g
Tisch	80157	139	Obermaiselstein	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WED42AW1_g
Tisch	134531	140	Odenspiel	"dYS	ˈd ʏ ʃ 	1	CVC	PVF	514	s	WEG10AW1_g
Tisch	94066	141	Oberwürzbach	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEC92AW1_g
Tisch	132787	142	Endenburg/Lehnacker	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEC98AW1_g
Tisch	126340	143	Benzingerode/Wernigerode	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG87AW1_g
Tisch	97293	144	Hönebach	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEG12AW1_g
Tisch	129216	145	Schömberg	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEC99AW1_g
Tisch	97056	146	Hermeskeil	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEE66AW1_g
Tisch	98997	147	Röhrda	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF98AW1_g
Tisch	116468	148	Huddestorf	"dIs	ˈd ɪ s 	1	CVC	PVF	514	s	WEG00AW1_g
Tisch	123486	149	Landgrafroda/Querfurt	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG89AW1_g
Tisch	109126	150	Holmkjer	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF64AW1_g
Tisch	131639	151	Billingsbach	"ti:S	ˈt iː ʃ 	1	CVCC	PV:F	514	s	WED02AW1_g
Tisch	107244	152	Schwabstedt	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF62AW1_g
Tisch	136673	153	Theuma	"tI.Zl	ˈt ɪ . ʒ l 	2	CV.CV	PV.FL	51.42	s.w	WEG80AW1_g
Tisch	100376	154	Winterspelt	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG20AW1_g
Tisch	102355	155	Wüllen	"dIs	ˈd ɪ s 	1	CVC	PVF	514	s	WEC82AW1_g
Tisch	136865	156	Helmers	"ty:S	ˈt yː ʃ 	1	CVCC	PV:F	514	s	WEG50AW1_g
Tisch	140999	157	Gornsdorf	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEH70AW1_g
Tisch	107979	158	Bardenfleth	"dISk	ˈd ɪ ʃ k 	1	CVCC	PVFP	5145	s	WEJ61AW1_g
Tisch	142982	159	Cursdorf	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG79AW1_g
Tisch	93399	160	Hermannsreuth	"tI:S	ˈt ɪː ʃ 	1	CVCC	PV:F	514	s	WEG27AW1_g
Tisch	142682	161	Großballhausen	"dE.S@	ˈd ɛ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEG43AW1_g
Tisch	119269	162	Herzfeld	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEG69AW1_g
Tisch	117629	163	Hammah	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF71AW1_g
Tisch	107178	164	Freden	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WEF83AW1_g
Tisch	108547	165	WentorfAS	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF73AW1_g
Tisch	116692	166	Grossenwiehe	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF63AW1_g
Tisch	112022	167	Ebstorf	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEF75AW1_g
Tisch	119195	168	Wolgast	"dIS	ˈd ɪ ʃ 	1	CVC	PVF	514	s	WE953AW1_g
Tisch	118882	169	Grünow	"d9S	ˈd œ ʃ 	1	CVC	PVF	514	s	WEG76AW1_g
Tisch	122935	170	Pretzsch/Wittenberg	"tIS	ˈt ɪ ʃ 	1	CVC	PVF	514	s	WEG90AW1_g
Tisch	534317	171	Niederauerbach	"di:S	ˈd iː ʃ 	1	CVCC	PV:F	514	s	WEJ28AW1_g
Tisch	117389	172	Wieda	"tI.S@	ˈt ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEC56AW1_g
Tisch	71626	173	Oberviehbach	"diS	ˈd i ʃ 	1	CVC	PVF	514	s	WED46AW1_g
Tisch	141827	174	Lampertswalde	"tI.S@	ˈt ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH38AW1_g
Tisch	98815	175	Niedernhausen	"d@s	ˈd ə s 	1	CVC	PVF	514	s	WEJ36AW1_g
Tisch	139652	176	Linz	"dI.S@	ˈd ɪ . ʃ ə 	2	CV.CV	PV.FV	51.41	s.w	WEH21AW1_g
Tisch	999	177	Standard	"tIS	ˈtɪʃ	1	CVC	PVF	514	s	None
Tisch	999	178	Standard	"tIS.C@n	ˈtɪʃ.çən	2	CVC.CVC	PVF.FVN	514.413	s.w	None
Tochter	105687	1	Osterhagen	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEC69AW1_g
Tochter	100553	2	Eisenbach	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEE59AW1_g
Tochter	124194	3	Vietmannsdorf	"dOx.da	ˈd ɔ x . d a 	2	CVC.CV	PVF.PV	514.51	s.w	WEG74AW1_g
Tochter	139458	4	Schellroda	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH55AW1_g
Tochter	71626	5	Oberviehbach	"do:x.t6	ˈd oː x . t ɐ 	2	CVCC.CV	PV:F.PV	514.51	s.w	WED46AW1_g
Tochter	77989	6	Wildpoldsried	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG35AW1_g
Tochter	118165	7	Falkenthal	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG73AW1_g
Tochter	84354	8	Peterskirchen	"dox.d6	ˈd o x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG31AW1_g
Tochter	120233	9	KirchKogel	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEG41AW1_g
Tochter	126983	10	Schönbeck	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG67AW1_g
Tochter	71399	11	Pielenhofen	"to:x.t@	ˈt oː x . t ə 	2	CVCC.CV	PV:F.PV	514.51	s.w	WED49AW1_g
Tochter	136211	12	Köln	"dOx_/.t6	ˈd ɔ x̌ . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEJ44AW1_g
Tochter	534317	13	Niederauerbach	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEJ28AW1_g
Tochter	80157	14	Obermaiselstein	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED42AW1_g
Tochter	101114	15	Vielbrunn	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED04AW1_g
Tochter	114506	16	Dreeke	"dOx.t@	ˈd ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEG02AW1_g
Tochter	110821	17	Hohwacht	"tAR.t6	ˈt ɑ ʁ . t ɐ 	2	CVC.CV	PVL.PV	512.51	s.w	WE847AW1_g
Tochter	131034	18	Horheim	"dO:x.d@	ˈd ɔː x . d ə 	2	CVCC.CV	PV:F.PV	514.51	s.w	WED39AW1_g
Tochter	93455	19	Klafferstraß	"dOUx.d6	ˈd ɔʊ x . d ɐ 	2	CVCC.CV	PVVF.PV	514.51	s.w	WED47AW1_g
Tochter	72938	20	Hartenstein	"to:x.t@	ˈt oː x . t ə 	2	CVCC.CV	PV:F.PV	514.51	s.w	WED52AW1_g
Tochter	129216	22	Schömberg	"do:x.dR	ˈd oː x . d ʁ 	2	CVCC.CV	PV:F.PL	514.52	s.w	WEC99AW1_g
Tochter	96991	23	Bruch	"do:x.da	ˈd oː x . d a 	2	CVCC.CV	PV:F.PV	514.51	s.w	WEE63AW1_g
Tochter	114116	24	Osterbruch	"t9R.d@	ˈt œ ʁ . d ə 	2	CVC.CV	PVL.PV	512.51	s.w	WEF70AW1_g
Tochter	79153	25	Ulbering	"dox.d6	ˈd o x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED45AW1_g
Tochter	131478	26	Bempflingen	"tox.t@	ˈt o x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WED00AW1_g
Tochter	534207	27	Hohenkörben	"dOx.t@	ˈd ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEG05AW1_g
Tochter	109582	28	Diekhusen-Fahrstedt	"dOx.t@	ˈd ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEF58AW1_g
Tochter	535541	29	Lippramsdorf	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEC83AW1_g
Tochter	78096	30	Volkershausen	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED38AW1_g
Tochter	77404	31	Nürnberg	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEF14AW1_g
Tochter	141322	32	Wehrsdorf	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEJ49AW1_g
Tochter	124734	33	Reetz/Belzig	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH01AW1_g
Tochter	121128	34	NeuSchadow/Lübben	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG94AW1_g
Tochter	73053	35	Langenbruck	"to:x.d6	ˈt oː x . d ɐ 	2	CVCC.CV	PV:F.PV	514.51	s.w	WED26AW1_g
Tochter	137478	36	Rammenau	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH23AW1_g
Tochter	126543	37	Schraden	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH20AW1_g
Tochter	104396	38	EngterHuxelort	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEC81AW1_g
Tochter	98815	39	Niedernhausen	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEJ36AW1_g
Tochter	142692	40	Engelsbach	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH57AW1_g
Tochter	100418	41	Wittelsberg	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEF57AW1_g
Tochter	141827	42	Lampertswalde	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH38AW1_g
Tochter	87629	43	Zellingen	"dOx.t@	ˈd ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WED03AW1_g
Tochter	94066	44	Oberwürzbach	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEC92AW1_g
Tochter	117629	45	Hammah	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEF71AW1_g
Tochter	101858	46	Hesselteich	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEG07AW1_g
Tochter	125086	47	GroßJamno/Forst	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG97AW1_g
Tochter	134449	48	Leuth	"doU.t6	ˈd oʊ . t ɐ 	2	CVC.CV	PVV.PV	51.51	s.w	WEC86AW1_g
Tochter	136417	49	Iversheim	"dOx_/.t6	ˈd ɔ x̌ . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEC88AW1_g
Tochter	131639	50	Billingsbach	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED02AW1_g
Tochter	87273	51	Igling	"tOx.t6	ˈt ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED29AW1_g
Tochter	119269	52	Herzfeld	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEG69AW1_g
Tochter	116692	53	Grossenwiehe	"tOx.t@	ˈt ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEF63AW1_g
Tochter	127805	54	Kleinbottwar	"do:x.t@	ˈd oː x . t ə 	2	CVCC.CV	PV:F.PV	514.51	s.w	WEG39AW1_g
Tochter	110375	55	Barßel	"dOR.t@	ˈd ɔ ʁ . t ə 	2	CVC.CV	PVL.PV	512.51	s.w	WEJ67AW1_g
Tochter	120820	56	Breddin	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG72AW1_g
Tochter	129216	57	Schömberg	"do:x.t@	ˈd oː x . t ə 	2	CVCC.CV	PV:F.PV	514.51	s.w	WEC99AW1_g
Tochter	103582	59	Brockhausen	"dOx.d@	ˈd ɔ x . d ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEC78AW1_g
Tochter	141434	60	Mockern/Altenburg	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG83AW1_g
Tochter	122830	61	Hundisburg	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG78AW1_g
Tochter	78677	62	Oberau	"dOx.t6	ˈd ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED43AW1_g
Tochter	95188	63	Büdesheim	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED07AW1_g
Tochter	115354	64	Kuhstedt	"tOx.t@	ˈt ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEF68AW1_g
Tochter	126340	65	Benzingerode/Wernigerode	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG87AW1_g
Tochter	71182	66	Schachach	"dOx.t6	ˈd ɔ x . t ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED27AW1_g
Tochter	534378	67	Reelkirchen	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEC80AW1_g
Tochter	132787	68	Endenburg/Lehnacker	"dO:x.d@	ˈd ɔː x . d ə 	2	CVCC.CV	PV:F.PV	514.51	s.w	WEC98AW1_g
Tochter	140999	69	Gornsdorf	"tOx.tA	ˈt ɔ x . t ɑ 	2	CVC.CV	PVF.PV	514.51	s.w	WEH70AW1_g
Tochter	89340	70	Schnepfenbach	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WED37AW1_g
Tochter	120286	71	KleinRossau	"dOx.d6	ˈd ɔ x . d ɐ 	2	CVC.CV	PVF.PV	514.51	s.w	WEG70AW1_g
Tochter	118146	72	Mirow	"dOx.t@	ˈd ɔ x . t ə 	2	CVC.CV	PVF.PV	514.51	s.w	WEG60AW1_g
